  -2.22763681       23.1020508    
  -2.23134756       23.1014652    
  -2.23496103       23.1009769    
  -2.23847651       23.1005859    
  -2.24189448       23.1002941    
  -2.24521494       23.1000977    
  -2.24843740       23.1000004    
  -2.25156260       23.1000004    
  -2.25527334       23.1000004    
  -2.25957036       23.1000004    
  -2.26445317       23.1000004    
  -2.26992178       23.1000004    
  -2.27597666       23.1000004    
  -2.28261709       23.1000004    
  -2.28984380       23.1000004    
  -2.29765630       23.1000004    
  -2.30605459       23.1000004    
  -2.31503916       23.1000004    
  -2.32460928       23.1000004    
  -2.33476567       23.1000004    
  -2.34550786       23.1000004    
  -2.35683584       23.1000004    
  -2.36875010       23.1000004    
  -2.38124990       23.1000004    
  -2.39433599       23.1000004    
  -2.40800786       23.1000004    
  -2.42226553       23.1000004    
  -2.43710947       23.1000004    
  -2.45253897       23.1000004    
  -2.46855474       23.1000004    
  -2.48515630       23.1000004    
  -2.50234365       23.1000004    
  -2.52011728       23.1000004    
  -2.53847647       23.1000004    
  -2.55742192       23.1000004    
  -2.57695317       23.1000004    
  -2.59707022       23.1000004    
  -2.61777353       23.1000004    
  -2.63906240       23.1000004    
  -2.66093755       23.1000004    
  -2.68222666       23.0993156    
  -2.70292950       23.0979500    
  -2.72304678       23.0958977    
  -2.74257803       23.0931644    
  -2.76152325       23.0897465    
  -2.77988291       23.0856438    
  -2.79765630       23.0808601    
  -2.81484365       23.0753899    
  -2.83144522       23.0692387    
  -2.84746099       23.0624027    
  -2.86289072       23.0548820    
  -2.87773442       23.0466805    
  -2.89199233       23.0377922    
  -2.90566421       23.0282230    
  -2.91875005       23.0179691    
  -2.93125010       23.0070305    
  -2.94316411       22.9954109    
  -2.95449233       22.9831047    
  -2.96523452       22.9701176    
  -2.97539067       22.9564457    
  -2.98496103       22.9420891    
  -2.99394536       22.9270515    
  -3.00234389       22.9113274    
  -3.01015639       22.8949223    
  -3.01738286       22.8778324    
  -3.02402353       22.8600578    
  -3.03007817       22.8416023    
  -3.03554702       22.8224602    
  -3.04042983       22.8026371    
  -3.04472661       22.7821293    
  -3.04843760       22.7609367    
  -3.05156255       22.7390633    
  -3.05449224       22.7176762    
  -3.05722666       22.6967773    
  -3.05976558       22.6763687    
  -3.06210947       22.6564445    
  -3.06425786       22.6370125    
  -3.06621099       22.6180668    
  -3.06796885       22.5996094    
  -3.06953120       22.5816422    
  -3.07089853       22.5641594    
  -3.07207036       22.5471687    
  -3.07304692       22.5306644    
  -3.07382822       22.5146484    
  -3.07441401       22.4991226    
  -3.07480478       22.4840813    
  -3.07500005       22.4695320    
  -3.07500005       22.4554691    
  -3.07480478       22.4418945    
  -3.07441401       22.4288101    
  -3.07382822       22.4162102    
  -3.07304692       22.4041023    
  -3.07207036       22.3924809    
  -3.07089853       22.3813477    
  -3.06953120       22.3707047    
  -3.06796885       22.3605461    
  -3.06621099       22.3508797    
  -3.06425786       22.3416996    
  -3.06210947       22.3330078    
  -3.05976558       22.3248062    
  -3.05722666       22.3170891    
  -3.05449224       22.3098640    
  -3.05156255       22.3031254    
  -3.04843760       22.2968750    
  -3.04560542       22.2903328    
  -3.04306650       22.2834969    
  -3.04082036       22.2763672    
  -3.03886724       22.2689457    
  -3.03720713       22.2612305    
  -3.03583980       22.2532215    
  -3.03476572       22.2449207    
  -3.03398442       22.2363281    
  -3.03349614       22.2274399    
  -3.03330088       22.2182617    
  -3.03339839       22.2087879    
  -3.03378916       22.1990242    
  -3.03447270       22.1889648    
  -3.03544927       22.1786156    
  -3.03671885       22.1679688    
  -3.03828120       22.1570320    
  -3.04013681       22.1458015    
  -3.04228520       22.1342773    
  -3.04472661       22.1224632    
  -3.04746103       22.1103516    
  -3.05048823       22.0979500    
  -3.05380869       22.0852547    
  -3.05742192       22.0722656    
  -3.06132817       22.0589867    
  -3.06552744       22.0454102    
  -3.07001948       22.0315437    
  -3.07480478       22.0173836    
  -3.07988286       22.0029297    
  -3.08525395       21.9881859    
  -3.09091806       21.9731445    
  -3.09687495       21.9578133    
  -3.10312510       21.9421883    
  -3.10908198       21.9268570    
  -3.11474609       21.9118156    
  -3.12011719       21.8970718    
  -3.12519526       21.8826180    
  -3.12998056       21.8684578    
  -3.13447261       21.8545914    
  -3.13867188       21.8410149    
  -3.14257812       21.8277359    
  -3.14619136       21.8147469    
  -3.14951181       21.8020515    
  -3.15253925       21.7896500    
  -3.15527344       21.7775383    
  -3.15771508       21.7657242    
  -3.15986347       21.7542000    
  -3.16171885       21.7429695    
  -3.16328144       21.7320328    
  -3.16455078       21.7213860    
  -3.16552734       21.7110367    
  -3.16621113       21.7009773    
  -3.16660166       21.6912117    
  -3.16669941       21.6817398    
  -3.16650414       21.6725578    
  -3.16601586       21.6636734    
  -3.16523457       21.6550789    
  -3.16416049       21.6467781    
  -3.16279316       21.6387711    
  -3.16113305       21.6310539    
  -3.15917969       21.6236343    
  -3.15693355       21.6165047    
  -3.15439463       21.6096687    
  -3.15156269       21.6031265    
  -3.14843750       21.5968742    
  -3.14619160       21.5899429    
  -3.14482427       21.5823250    
  -3.14433599       21.5740242    
  -3.14472675       21.5650406    
  -3.14599609       21.5553703    
  -3.14814472       21.5450211    
  -3.15117192       21.5339851    
  -3.15507817       21.5222645    
  -3.15986347       21.5098629    
  -3.16552734       21.4967766    
  -3.17207050       21.4830074    
  -3.17949224       21.4685535    
  -3.18779302       21.4534168    
  -3.19697285       21.4375973    
  -3.20703125       21.4210930    
  -3.21796894       21.4039059    
  -3.22978520       21.3860340    
  -3.24248052       21.3674793    
  -3.25605488       21.3482418    
  -3.27050781       21.3283195    
  -3.28584003       21.3077145    
  -3.30205083       21.2864265    
  -3.31914067       21.2644539    
  -3.33710957       21.2417965    
  -3.35595703       21.2184563    
  -3.37568378       21.1944351    
  -3.39628911       21.1697273    
  -3.41777349       21.1443367    
  -3.44013691       21.1182632    
  -3.46337891       21.0915031    
  -3.48750019       21.0640621    
  -3.51250005       21.0359383    
  -3.53671885       21.0086918    
  -3.56015635       20.9823246    
  -3.58281255       20.9568367    
  -3.60468769       20.9322262    
  -3.62578130       20.9084969    
  -3.64609385       20.8856449    
  -3.66562510       20.8636723    
  -3.68437505       20.8425789    
  -3.70234394       20.8223629    
  -3.71953130       20.8030281    
  -3.73593760       20.7845707    
  -3.75156260       20.7669926    
  -3.76640630       20.7502937    
  -3.78046894       20.7344723    
  -3.79375005       20.7195320    
  -3.80625010       20.7054691    
  -3.81796885       20.6922855    
  -3.82890630       20.6799812    
  -3.83906269       20.6685543    
  -3.84843755       20.6580086    
  -3.85703135       20.6483402    
  -3.86484385       20.6395512    
  -3.87187505       20.6316414    
  -3.87812519       20.6246090    
  -3.88359380       20.6184578    
  -3.88828135       20.6131840    
  -3.89218760       20.6087894    
  -3.89531255       20.6052742    
  -3.89765644       20.6026363    
  -3.89921880       20.6008797    
  -3.90000010       20.6000004    
